current_temp,current_humi,total_time_maintained,total_energy_consumption,energy_efficiency,FC_Unit_1_Status,FC_Unit_1_Fan_Status,FC_Unit_1_Set_Point,FC_Unit_1_Operation_Mode,FC_Unit_2_Status,FC_Unit_2_Fan_Status,FC_Unit_2_Set_Point,FC_Unit_2_Operation_Mode,FC_Unit_3_Status,FC_Unit_3_Fan_Status,FC_Unit_3_Set_Point,FC_Unit_3_Operation_Mode,FC_Unit_4_Status,FC_Unit_4_Fan_Status,FC_Unit_4_Set_Point,FC_Unit_4_Operation_Mode,FC_Unit_5_Status,FC_Unit_5_Fan_Status,FC_Unit_5_Set_Point,FC_Unit_5_Operation_Mode,FC_Unit_6_Status,FC_Unit_6_Fan_Status,FC_Unit_6_Set_Point,FC_Unit_6_Operation_Mode,FC_Unit_7_Status,FC_Unit_7_Fan_Status,FC_Unit_7_Set_Point,FC_Unit_7_Operation_Mode,FC_Unit_8_Status,FC_Unit_8_Fan_Status,FC_Unit_8_Set_Point,FC_Unit_8_Operation_Mode
23.314,57.312,3390,9.479989999999816,357.59531391911446,ON,VERY HIGH,20.0,COOL,ON,VERY HIGH,20.0,COOL,ON,VERY HIGH,22.0,COOL,ON,VERY HIGH,22.4,COOL,ON,MID,25.0,COOL,ON,MID,24.0,COOL,ON,VERY HIGH,24.0,COOL,ON,MID,25.0,COOL
23.3,56.857,1878,5.759990000000471,326.0422327121829,ON,VERY HIGH,20.0,COOL,ON,VERY HIGH,20.0,COOL,ON,VERY HIGH,22.0,COOL,ON,VERY HIGH,22.4,COOL,ON,MID,25.0,COOL,ON,MID,24.0,COOL,ON,VERY HIGH,24.0,COOL,ON,MID,25.0,COOL
23.3,54.143,993,2.3400199999991855,424.35534739034097,ON,HIGH,20.0,COOL,ON,MID,23.4,COOL,OFF,OFF,22.9,COOL,ON,VERY LOW,22.6,DRY,OFF,OFF,22.7,DRY,ON,HIGH,22.9,COOL,OFF,OFF,22.8,COOL,ON,MID,23.2,COOL
23.3,55.25,383,0.010000000000019327,38299.99999992598,ON,MID,23.2,COOL,ON,VERY LOW,22.9,COOL,ON,MID,22.8,DRY,ON,MID,22.5,COOL,OFF,OFF,22.9,COOL,ON,MID,22.9,COOL,OFF,OFF,22.8,COOL,ON,HIGH,23.3,DRY
23.3,62.286,4793,7.730040000000827,620.0485379117686,ON,VERY LOW,24.0,COOL,ON,VERY LOW,25.0,COOL,ON,VERY LOW,22.0,COOL,ON,VERY LOW,25.0,COOL,ON,VERY HIGH,23.0,COOL,ON,VERY LOW,23.0,COOL,OFF,OFF,23.0,COOL,ON,VERY HIGH,23.0,COOL
23.3,59.688,18500,32.629989999996724,566.9630913157454,ON,VERY LOW,24.0,COOL,ON,VERY LOW,25.0,COOL,OFF,OFF,22.0,COOL,ON,VERY LOW,25.0,COOL,ON,VERY HIGH,23.0,COOL,ON,VERY LOW,23.0,COOL,OFF,OFF,23.0,COOL,ON,VERY HIGH,23.0,COOL
23.3,54.643,17888,37.949979999998504,471.35729715801443,ON,HIGH,20.0,COOL,ON,MID,23.4,COOL,OFF,OFF,22.9,COOL,ON,VERY LOW,22.6,DRY,OFF,OFF,22.7,DRY,ON,HIGH,22.9,COOL,OFF,OFF,22.8,COOL,ON,MID,23.2,COOL
23.286,52.125,18488,38.949970000002395,474.66018587431165,ON,HIGH,21.6,COOL,ON,VERY LOW,22.6,DRY,ON,LOW,23.4,COOL,ON,MID,22.5,FAN,ON,LOW,21.7,COOL,ON,HIGH,22.8,COOL,OFF,OFF,22.7,COOL,OFF,OFF,23.2,DRY
23.283,56.143,17908,27.549989999996797,650.0183847617398,ON,MID,23.4,COOL,ON,MID,22.8,COOL,ON,MID,22.9,DRY,ON,MID,22.5,COOL,OFF,OFF,22.9,COOL,ON,MID,23.5,COOL,OFF,OFF,22.9,COOL,ON,MID,23.0,COOL
23.283,52.857,3185,6.140040000000226,518.7262623696071,ON,HIGH,21.6,COOL,ON,VERY LOW,22.6,DRY,ON,LOW,23.4,COOL,ON,MID,22.5,FAN,ON,LOW,21.7,COOL,ON,HIGH,22.8,COOL,OFF,OFF,22.7,COOL,OFF,OFF,23.2,DRY
23.283,52.286,17927,33.47998000000007,535.4543222546716,ON,HIGH,21.6,COOL,ON,VERY LOW,22.6,DRY,ON,LOW,23.4,COOL,ON,MID,22.5,FAN,ON,LOW,21.7,COOL,ON,HIGH,22.8,COOL,OFF,OFF,22.7,COOL,OFF,OFF,23.2,DRY
23.283,58.0,3183,5.62003999999979,566.3660756863152,ON,VERY LOW,24.0,COOL,ON,VERY LOW,25.0,COOL,OFF,OFF,22.0,COOL,ON,VERY LOW,25.0,COOL,ON,VERY HIGH,23.0,COOL,ON,VERY LOW,23.0,COOL,OFF,OFF,23.0,COOL,ON,VERY HIGH,23.0,COOL
23.271,54.188,18483,8.170000000000101,2262.3011015911593,ON,MID,23.2,COOL,ON,VERY LOW,22.9,COOL,ON,MID,22.8,DRY,ON,MID,22.5,COOL,OFF,OFF,22.9,COOL,ON,MID,22.9,COOL,OFF,OFF,22.8,COOL,ON,HIGH,23.3,DRY
23.267,52.5,9018,19.609989999999016,459.8676490911241,ON,HIGH,21.6,COOL,ON,VERY LOW,22.6,DRY,ON,LOW,23.4,COOL,ON,MID,22.5,FAN,ON,LOW,21.7,COOL,ON,HIGH,22.8,COOL,OFF,OFF,22.7,COOL,OFF,OFF,23.2,DRY
23.267,52.786,17860,35.299979999994775,505.9492951554829,ON,HIGH,21.6,COOL,ON,VERY LOW,22.6,DRY,ON,LOW,23.4,COOL,ON,MID,22.5,FAN,ON,LOW,21.7,COOL,ON,HIGH,22.8,COOL,OFF,OFF,22.7,COOL,OFF,OFF,23.2,DRY
23.267,60.5,17877,24.75999000000138,722.0116001661956,ON,LOW,22.8,COOL,ON,MID,19.0,COOL,ON,LOW,23.4,COOL,OFF,OFF,23.3,DRY,ON,VERY LOW,22.8,COOL,ON,VERY LOW,23.2,COOL,ON,MID,23.0,COOL,OFF,OFF,23.2,DRY
23.267,61.643,17850,26.109979999998814,683.646636267083,ON,LOW,22.8,COOL,ON,MID,19.0,COOL,ON,LOW,23.4,COOL,OFF,OFF,23.3,DRY,ON,VERY LOW,22.8,COOL,ON,VERY LOW,23.2,COOL,ON,MID,23.0,COOL,OFF,OFF,23.2,DRY
23.267,53.071,17841,35.17000000000235,507.27893090698916,ON,HIGH,21.6,COOL,ON,VERY LOW,22.6,DRY,ON,LOW,23.4,COOL,ON,MID,22.5,FAN,ON,LOW,21.7,COOL,ON,HIGH,22.8,COOL,OFF,OFF,22.7,COOL,OFF,OFF,23.2,DRY
23.26,62.667,1875,3.1999900000018897,585.9393310600635,ON,VERY LOW,24.0,COOL,ON,VERY LOW,25.0,COOL,ON,VERY LOW,22.0,COOL,ON,VERY LOW,25.0,COOL,ON,VERY HIGH,23.0,COOL,ON,VERY LOW,23.0,COOL,OFF,OFF,23.0,COOL,ON,VERY HIGH,23.0,COOL
23.257,57.312,18229,30.209999999996853,603.409467063949,ON,VERY LOW,24.0,COOL,ON,VERY LOW,25.0,COOL,OFF,OFF,22.0,COOL,ON,VERY LOW,25.0,COOL,ON,VERY HIGH,23.0,COOL,ON,VERY LOW,23.0,COOL,OFF,OFF,23.0,COOL,ON,VERY HIGH,23.0,COOL
23.257,58.438,12121,23.20007999999916,522.45509498245,ON,MID,23.2,COOL,ON,VERY LOW,22.7,DRY,ON,HIGH,22.8,COOL,ON,MID,22.6,COOL,ON,VERY LOW,22.9,DRY,ON,MID,23.3,COOL,ON,MID,22.8,COOL,ON,HIGH,22.8,DRY
23.243,52.562,18500,34.03998000000456,543.478580187107,ON,HIGH,21.6,COOL,ON,VERY LOW,22.6,DRY,ON,LOW,23.4,COOL,ON,MID,22.5,FAN,ON,LOW,21.7,COOL,ON,HIGH,22.8,COOL,OFF,OFF,22.7,COOL,OFF,OFF,23.2,DRY
23.243,54.562,2099,2.0599999999999454,1018.9320388349785,ON,HIGH,24.0,COOL,ON,VERY LOW,22.6,DRY,ON,LOW,23.4,COOL,ON,MID,22.5,FAN,ON,LOW,25.0,COOL,ON,HIGH,25.0,COOL,OFF,OFF,25.0,COOL,OFF,OFF,23.2,DRY
23.243,59.312,18502,31.159989999998743,593.7742598762306,ON,VERY LOW,24.0,COOL,ON,VERY LOW,25.0,COOL,OFF,OFF,22.0,COOL,ON,VERY LOW,25.0,COOL,ON,VERY HIGH,23.0,COOL,ON,VERY LOW,23.0,COOL,OFF,OFF,23.0,COOL,ON,VERY HIGH,23.0,COOL
23.243,55.688,18524,26.639990000000125,695.3456063609601,ON,MID,23.4,COOL,ON,MID,22.8,COOL,ON,MID,22.9,DRY,ON,MID,22.5,COOL,OFF,OFF,22.9,COOL,ON,MID,23.5,COOL,OFF,OFF,22.9,COOL,ON,MID,23.0,COOL
23.233,57.5,11664,19.529990000000907,597.2353288455067,ON,VERY LOW,24.0,COOL,ON,VERY LOW,25.0,COOL,OFF,OFF,22.0,COOL,ON,VERY LOW,25.0,COOL,ON,VERY HIGH,23.0,COOL,ON,VERY LOW,23.0,COOL,OFF,OFF,23.0,COOL,ON,VERY HIGH,23.0,COOL
23.229,55.812,17809,34.14998999999989,521.4935641269605,ON,MID,23.2,COOL,ON,VERY LOW,22.7,DRY,ON,HIGH,22.8,COOL,ON,MID,22.6,COOL,ON,VERY LOW,22.9,DRY,ON,MID,23.3,COOL,ON,MID,22.8,COOL,ON,HIGH,22.8,DRY
23.229,58.438,3424,6.620000000000346,517.2205438066195,ON,MID,23.2,COOL,ON,VERY LOW,22.7,DRY,ON,HIGH,22.8,COOL,ON,MID,22.6,COOL,ON,VERY LOW,22.9,DRY,ON,MID,23.3,COOL,ON,MID,22.8,COOL,ON,HIGH,22.8,DRY
23.229,62.312,3363,5.479990000000726,613.6872512540268,ON,VERY LOW,24.0,COOL,ON,VERY LOW,25.0,COOL,ON,VERY LOW,22.0,COOL,ON,VERY LOW,25.0,COOL,ON,VERY HIGH,23.0,COOL,ON,VERY LOW,23.0,COOL,OFF,OFF,23.0,COOL,ON,VERY HIGH,23.0,COOL
23.229,52.688,7142,13.51998999999978,528.2548285908582,ON,HIGH,21.6,COOL,ON,VERY LOW,22.6,DRY,ON,LOW,23.4,COOL,ON,MID,22.5,FAN,ON,LOW,21.7,COOL,ON,HIGH,22.8,COOL,OFF,OFF,22.7,COOL,OFF,OFF,23.2,DRY
23.229,52.0,18489,34.31998000000067,538.7240901655432,ON,HIGH,21.6,COOL,ON,VERY LOW,22.6,DRY,ON,LOW,23.4,COOL,ON,MID,22.5,FAN,ON,LOW,21.7,COOL,ON,HIGH,22.8,COOL,OFF,OFF,22.7,COOL,OFF,OFF,23.2,DRY
23.229,52.375,18520,33.349990000000616,555.3225053440693,ON,HIGH,21.6,COOL,ON,VERY LOW,22.6,DRY,ON,LOW,23.4,COOL,ON,MID,22.5,FAN,ON,LOW,21.7,COOL,ON,HIGH,22.8,COOL,OFF,OFF,22.7,COOL,OFF,OFF,23.2,DRY
23.229,52.5,390,1.1300000000001091,345.1327433627985,ON,HIGH,21.6,COOL,ON,VERY LOW,22.6,DRY,ON,LOW,23.4,COOL,ON,MID,22.5,FAN,ON,LOW,21.7,COOL,ON,HIGH,22.8,COOL,OFF,OFF,22.7,COOL,OFF,OFF,23.2,DRY
23.217,57.5,6784,11.509989999999561,589.401033363214,ON,VERY LOW,24.0,COOL,ON,VERY LOW,25.0,COOL,OFF,OFF,22.0,COOL,ON,VERY LOW,25.0,COOL,ON,VERY HIGH,23.0,COOL,ON,VERY LOW,23.0,COOL,OFF,OFF,23.0,COOL,ON,VERY HIGH,23.0,COOL
23.217,57.5,927,1.400000000000091,662.1428571428141,ON,VERY LOW,24.0,COOL,ON,VERY LOW,25.0,COOL,OFF,OFF,22.0,COOL,ON,VERY LOW,25.0,COOL,ON,VERY HIGH,23.0,COOL,ON,VERY LOW,23.0,COOL,OFF,OFF,23.0,COOL,ON,VERY HIGH,23.0,COOL
23.217,53.214,2097,4.420000000000073,474.4343891402637,ON,HIGH,21.6,COOL,ON,VERY LOW,22.6,DRY,ON,LOW,23.4,COOL,ON,MID,22.5,FAN,ON,LOW,21.7,COOL,ON,HIGH,22.8,COOL,OFF,OFF,22.7,COOL,OFF,OFF,23.2,DRY
23.214,57.75,2103,2.539999999999054,827.9527559058201,ON,VERY LOW,24.0,COOL,ON,VERY LOW,25.0,COOL,OFF,OFF,22.0,COOL,ON,VERY LOW,25.0,COOL,ON,VERY HIGH,23.0,COOL,ON,VERY LOW,23.0,COOL,OFF,OFF,23.0,COOL,ON,VERY HIGH,23.0,COOL
23.214,56.688,18525,27.96998999999687,662.3170047612485,ON,MID,23.4,COOL,ON,MID,22.8,COOL,ON,MID,22.9,DRY,ON,MID,22.5,COOL,OFF,OFF,22.9,COOL,ON,MID,23.5,COOL,OFF,OFF,22.9,COOL,ON,MID,23.0,COOL
23.214,53.188,4940,10.039990000000216,492.03236258202384,ON,HIGH,21.6,COOL,ON,VERY LOW,22.6,DRY,ON,LOW,23.4,COOL,ON,MID,22.5,FAN,ON,LOW,21.7,COOL,ON,HIGH,22.8,COOL,OFF,OFF,22.7,COOL,OFF,OFF,23.2,DRY
23.2,57.688,5128,8.26998999999978,620.0733011769224,ON,VERY LOW,24.0,COOL,ON,VERY LOW,25.0,COOL,OFF,OFF,22.0,COOL,ON,VERY LOW,25.0,COOL,ON,VERY HIGH,23.0,COOL,ON,VERY LOW,23.0,COOL,OFF,OFF,23.0,COOL,ON,VERY HIGH,23.0,COOL
23.2,58.75,391,0.5799999999994725,674.1379310350959,ON,VERY LOW,24.0,COOL,ON,VERY LOW,25.0,COOL,OFF,OFF,22.0,COOL,ON,VERY LOW,25.0,COOL,ON,VERY HIGH,23.0,COOL,ON,VERY LOW,23.0,COOL,OFF,OFF,23.0,COOL,ON,VERY HIGH,23.0,COOL
23.186,56.062,18469,25.820100000000366,715.2954481198655,ON,VERY LOW,24.0,COOL,ON,VERY LOW,25.0,COOL,OFF,OFF,22.0,COOL,ON,VERY LOW,25.0,COOL,ON,VERY HIGH,23.0,COOL,ON,VERY LOW,23.0,COOL,OFF,OFF,23.0,COOL,ON,VERY HIGH,23.0,COOL
23.186,51.75,15237,27.079980000001342,562.6665898571285,ON,HIGH,21.6,COOL,ON,VERY LOW,22.6,DRY,ON,LOW,23.4,COOL,ON,MID,22.5,FAN,ON,LOW,21.7,COOL,ON,HIGH,22.8,COOL,OFF,OFF,22.7,COOL,OFF,OFF,23.2,DRY
23.183,52.214,6864,13.029979999997977,526.78515239479,ON,HIGH,21.6,COOL,ON,VERY LOW,22.6,DRY,ON,LOW,23.4,COOL,ON,MID,22.5,FAN,ON,LOW,21.7,COOL,ON,HIGH,22.8,COOL,OFF,OFF,22.7,COOL,OFF,OFF,23.2,DRY
23.183,52.286,11745,21.94997999999987,535.0802141960982,ON,HIGH,21.6,COOL,ON,VERY LOW,22.6,DRY,ON,LOW,23.4,COOL,ON,MID,22.5,FAN,ON,LOW,21.7,COOL,ON,HIGH,22.8,COOL,OFF,OFF,22.7,COOL,OFF,OFF,23.2,DRY
23.171,57.812,7113,12.629999999998745,563.1828978622888,ON,MID,23.2,COOL,ON,VERY LOW,22.7,DRY,ON,HIGH,22.8,COOL,ON,MID,22.6,COOL,ON,VERY LOW,22.9,DRY,ON,MID,23.3,COOL,ON,MID,22.8,COOL,ON,HIGH,22.8,DRY
23.171,57.438,9472,14.169990000000325,668.4549530380602,ON,VERY LOW,24.0,COOL,ON,VERY LOW,25.0,COOL,OFF,OFF,22.0,COOL,ON,VERY LOW,25.0,COOL,ON,VERY HIGH,23.0,COOL,ON,VERY LOW,23.0,COOL,OFF,OFF,23.0,COOL,ON,VERY HIGH,23.0,COOL
23.171,58.25,14652,24.65999000000238,594.1608248826778,ON,VERY LOW,24.0,COOL,ON,VERY LOW,25.0,COOL,OFF,OFF,22.0,COOL,ON,VERY LOW,25.0,COOL,ON,VERY HIGH,23.0,COOL,ON,VERY LOW,23.0,COOL,OFF,OFF,23.0,COOL,ON,VERY HIGH,23.0,COOL
23.171,61.688,18523,27.559979999997267,672.0977301145297,ON,LOW,22.8,COOL,ON,MID,19.0,COOL,ON,LOW,23.4,COOL,OFF,OFF,23.3,DRY,ON,VERY LOW,22.8,COOL,ON,VERY LOW,23.2,COOL,ON,MID,23.0,COOL,OFF,OFF,23.2,DRY
23.171,61.312,18542,26.749980000001415,693.1593967546524,ON,LOW,22.8,COOL,ON,MID,19.0,COOL,ON,LOW,23.4,COOL,OFF,OFF,23.3,DRY,ON,VERY LOW,22.8,COOL,ON,VERY LOW,23.2,COOL,ON,MID,23.0,COOL,OFF,OFF,23.2,DRY
23.171,51.688,12154,24.56999000000178,494.66849599853805,ON,HIGH,21.6,COOL,ON,VERY LOW,22.6,DRY,ON,LOW,23.4,COOL,ON,MID,22.5,FAN,ON,LOW,21.7,COOL,ON,HIGH,22.8,COOL,OFF,OFF,22.7,COOL,OFF,OFF,23.2,DRY
23.167,51.857,18489,38.00997000000234,486.42500901734104,ON,HIGH,21.6,COOL,ON,VERY LOW,22.6,DRY,ON,LOW,23.4,COOL,ON,MID,22.5,FAN,ON,LOW,21.7,COOL,ON,HIGH,22.8,COOL,OFF,OFF,22.7,COOL,OFF,OFF,23.2,DRY
23.167,56.643,4888,0.23997999999988906,20368.364030345278,ON,MID,23.2,COOL,ON,VERY LOW,22.9,COOL,ON,MID,22.8,DRY,ON,MID,22.5,COOL,OFF,OFF,22.9,COOL,ON,MID,22.9,COOL,OFF,OFF,22.8,COOL,ON,HIGH,23.3,DRY
23.157,60.5,1802,3.819999999999709,471.7277486911354,ON,VERY LOW,21.0,COOL,ON,VERY LOW,23.0,COOL,ON,MID,22.0,COOL,ON,VERY LOW,22.0,COOL,ON,VERY HIGH,23.0,COOL,ON,VERY HIGH,23.0,COOL,ON,VERY HIGH,23.0,COOL,ON,VERY HIGH,23.0,COOL
23.157,61.125,15023,19.65997999999763,764.141163928031,ON,LOW,22.8,COOL,ON,MID,19.0,COOL,ON,LOW,23.4,COOL,OFF,OFF,23.3,DRY,ON,VERY LOW,22.8,COOL,ON,VERY LOW,23.2,COOL,ON,MID,23.0,COOL,OFF,OFF,23.2,DRY
23.157,57.938,1051,1.9999999999990905,525.500000000239,ON,MID,23.2,COOL,ON,VERY LOW,22.7,DRY,ON,HIGH,22.8,COOL,ON,MID,22.6,COOL,ON,VERY LOW,22.9,DRY,ON,MID,23.3,COOL,ON,MID,22.8,COOL,ON,HIGH,22.8,DRY
23.133,57.0,14625,22.969990000001417,636.7003207227821,ON,MID,23.4,COOL,ON,MID,22.8,COOL,ON,MID,22.9,DRY,ON,MID,22.5,COOL,OFF,OFF,22.9,COOL,ON,MID,23.5,COOL,OFF,OFF,22.9,COOL,ON,MID,23.0,COOL
23.129,62.062,1044,1.5199900000006892,686.8466239906359,ON,VERY LOW,24.0,COOL,ON,VERY LOW,25.0,COOL,ON,VERY LOW,22.0,COOL,ON,VERY LOW,25.0,COOL,ON,VERY HIGH,23.0,COOL,ON,VERY LOW,23.0,COOL,OFF,OFF,23.0,COOL,ON,VERY HIGH,23.0,COOL
23.129,51.75,9489,17.789980000000014,533.3901443396784,ON,HIGH,21.6,COOL,ON,VERY LOW,22.6,DRY,ON,LOW,23.4,COOL,ON,MID,22.5,FAN,ON,LOW,21.7,COOL,ON,HIGH,22.8,COOL,OFF,OFF,22.7,COOL,OFF,OFF,23.2,DRY
23.117,53.143,1872,1.4400299999992967,1299.972917231526,ON,HIGH,24.0,COOL,ON,VERY LOW,22.6,DRY,ON,LOW,23.4,COOL,ON,MID,22.5,FAN,ON,LOW,25.0,COOL,ON,HIGH,25.0,COOL,OFF,OFF,25.0,COOL,OFF,OFF,23.2,DRY
23.117,61.214,11747,17.40997999999763,674.7279433980739,ON,LOW,22.8,COOL,ON,MID,19.0,COOL,ON,LOW,23.4,COOL,OFF,OFF,23.3,DRY,ON,VERY LOW,22.8,COOL,ON,VERY LOW,23.2,COOL,ON,MID,23.0,COOL,OFF,OFF,23.2,DRY
23.114,57.875,9227,15.25999000000229,604.6530829966871,ON,MID,23.4,COOL,ON,MID,22.8,COOL,ON,MID,22.9,DRY,ON,MID,22.5,COOL,OFF,OFF,22.9,COOL,ON,MID,23.5,COOL,OFF,OFF,22.9,COOL,ON,MID,23.0,COOL
23.1,58.643,1939,3.869990000001053,501.03488639491894,ON,MID,23.4,COOL,ON,MID,22.8,COOL,ON,MID,22.9,DRY,ON,MID,22.5,COOL,OFF,OFF,22.9,COOL,ON,MID,23.5,COOL,OFF,OFF,22.9,COOL,ON,MID,23.0,COOL
23.1,60.786,17777,33.0499900000018,537.882159722258,ON,MID,23.4,COOL,ON,MID,22.8,COOL,ON,MID,22.9,DRY,ON,MID,22.5,COOL,OFF,OFF,22.9,COOL,ON,MID,23.5,COOL,OFF,OFF,22.9,COOL,ON,MID,23.0,COOL
23.1,58.167,6861,10.849989999998343,632.3508132266526,ON,MID,23.4,COOL,ON,MID,22.8,COOL,ON,MID,22.9,DRY,ON,MID,22.5,COOL,OFF,OFF,22.9,COOL,ON,MID,23.5,COOL,OFF,OFF,22.9,COOL,ON,MID,23.0,COOL
23.1,61.875,9547,13.249980000001415,720.5293894782468,ON,LOW,22.8,COOL,ON,MID,19.0,COOL,ON,LOW,23.4,COOL,OFF,OFF,23.3,DRY,ON,VERY LOW,22.8,COOL,ON,VERY LOW,23.2,COOL,ON,MID,23.0,COOL,OFF,OFF,23.2,DRY
23.1,51.786,3219,5.870029999999588,548.3787987455304,ON,HIGH,21.6,COOL,ON,VERY LOW,22.6,DRY,ON,LOW,23.4,COOL,ON,MID,22.5,FAN,ON,LOW,21.7,COOL,ON,HIGH,22.8,COOL,OFF,OFF,22.7,COOL,OFF,OFF,23.2,DRY
23.1,51.562,4884,9.369979999999941,521.2391061667187,ON,HIGH,21.6,COOL,ON,VERY LOW,22.6,DRY,ON,LOW,23.4,COOL,ON,MID,22.5,FAN,ON,LOW,21.7,COOL,ON,HIGH,22.8,COOL,OFF,OFF,22.7,COOL,OFF,OFF,23.2,DRY
23.083,57.357,1960,0.06002999999995495,32650.34149594321,ON,MID,23.2,COOL,ON,VERY LOW,22.9,COOL,ON,MID,22.8,DRY,ON,MID,22.5,COOL,OFF,OFF,22.9,COOL,ON,MID,22.9,COOL,OFF,OFF,22.8,COOL,ON,HIGH,23.3,DRY
23.083,61.429,18517,28.73998999999685,644.2938915428304,ON,MID,23.4,COOL,ON,MID,22.8,COOL,ON,MID,22.9,DRY,ON,MID,22.5,COOL,OFF,OFF,22.9,COOL,ON,MID,23.5,COOL,OFF,OFF,22.9,COOL,ON,MID,23.0,COOL
23.071,61.375,389,0.3599999999996726,1080.5555555565384,ON,VERY LOW,24.0,COOL,ON,VERY LOW,25.0,COOL,OFF,OFF,22.0,COOL,ON,VERY LOW,25.0,COOL,ON,VERY HIGH,23.0,COOL,OFF,OFF,23.0,COOL,OFF,OFF,23.0,COOL,ON,VERY HIGH,23.0,COOL
23.067,60.5,17866,32.81999000000269,544.3633590381513,ON,MID,23.4,COOL,ON,MID,22.8,COOL,ON,MID,22.9,DRY,ON,MID,22.5,COOL,OFF,OFF,22.9,COOL,ON,MID,23.5,COOL,OFF,OFF,22.9,COOL,ON,MID,23.0,COOL
23.067,58.857,3255,6.109989999999016,532.7340961279027,ON,MID,23.4,COOL,ON,MID,22.8,COOL,ON,MID,22.9,DRY,ON,MID,22.5,COOL,OFF,OFF,22.9,COOL,ON,MID,23.5,COOL,OFF,OFF,22.9,COOL,ON,MID,23.0,COOL
23.067,55.071,3866,11.360020000000077,340.3163022600289,ON,VERY HIGH,20.0,COOL,ON,VERY HIGH,20.0,COOL,ON,VERY HIGH,22.0,COOL,ON,VERY HIGH,22.4,COOL,ON,MID,25.0,COOL,ON,MID,24.0,COOL,ON,VERY HIGH,24.0,COOL,ON,MID,25.0,COOL
23.067,62.071,6817,10.100049999997736,674.947153727113,ON,LOW,22.8,COOL,ON,MID,19.0,COOL,ON,LOW,23.4,COOL,OFF,OFF,23.3,DRY,ON,VERY LOW,22.8,COOL,ON,VERY LOW,23.2,COOL,ON,MID,23.0,COOL,OFF,OFF,23.2,DRY
23.067,65.429,268,0.4899999999997817,546.9387755104477,ON,VERY LOW,24.0,COOL,ON,VERY LOW,25.0,COOL,OFF,OFF,22.0,COOL,ON,VERY LOW,25.0,COOL,OFF,OFF,23.0,COOL,ON,VERY LOW,23.0,COOL,OFF,OFF,23.0,COOL,OFF,OFF,23.0,COOL
23.057,67.562,3385,4.769999999999982,709.6436058700236,ON,VERY LOW,24.0,COOL,ON,VERY LOW,23.0,COOL,ON,MID,22.0,COOL,ON,VERY LOW,25.0,COOL,ON,VERY HIGH,23.0,COOL,ON,VERY HIGH,23.0,COOL,ON,VERY HIGH,23.0,COOL,ON,VERY HIGH,23.0,COOL
23.05,60.714,17880,31.60999000000038,565.6439625573998,ON,MID,23.4,COOL,ON,MID,22.8,COOL,ON,MID,22.9,DRY,ON,MID,22.5,COOL,OFF,OFF,22.9,COOL,ON,MID,23.5,COOL,OFF,OFF,22.9,COOL,ON,MID,23.0,COOL
23.05,68.714,1965,3.130000000000564,627.7955271564364,ON,VERY LOW,24.0,COOL,ON,VERY LOW,23.0,COOL,ON,MID,22.0,COOL,ON,VERY LOW,25.0,COOL,ON,VERY HIGH,23.0,COOL,ON,VERY HIGH,23.0,COOL,ON,VERY HIGH,23.0,COOL,ON,VERY HIGH,23.0,COOL
23.05,52.0,335,0.6700000000000728,499.9999999999457,ON,HIGH,21.6,COOL,ON,VERY LOW,22.6,DRY,ON,LOW,23.4,COOL,ON,MID,22.5,FAN,ON,LOW,21.7,COOL,ON,HIGH,22.8,COOL,OFF,OFF,22.7,COOL,OFF,OFF,23.2,DRY
23.043,60.0,18441,28.539979999994557,646.1462131369229,ON,MID,23.4,COOL,ON,MID,22.8,COOL,ON,MID,22.9,DRY,ON,MID,22.5,COOL,OFF,OFF,22.9,COOL,ON,MID,23.5,COOL,OFF,OFF,22.9,COOL,ON,MID,23.0,COOL
23.043,58.25,12195,19.099989999998797,638.4820096764851,ON,MID,23.4,COOL,ON,MID,22.8,COOL,ON,MID,22.9,DRY,ON,MID,22.5,COOL,OFF,OFF,22.9,COOL,ON,MID,23.5,COOL,OFF,OFF,22.9,COOL,ON,MID,23.0,COOL
23.043,61.312,21620,41.06998999999678,526.4184383780395,ON,MID,23.4,COOL,ON,MID,22.8,COOL,ON,MID,22.9,DRY,ON,MID,22.5,COOL,OFF,OFF,22.9,COOL,ON,MID,23.5,COOL,OFF,OFF,22.9,COOL,ON,MID,23.0,COOL
23.043,55.875,6596,18.21994999999879,362.0207519779384,ON,VERY HIGH,20.0,COOL,ON,VERY HIGH,20.0,COOL,ON,VERY HIGH,22.0,COOL,ON,VERY HIGH,22.4,COOL,ON,MID,25.0,COOL,ON,MID,24.0,COOL,ON,VERY HIGH,24.0,COOL,ON,MID,25.0,COOL
23.043,61.25,5059,6.379989999999907,792.9479513290888,ON,LOW,22.8,COOL,ON,MID,19.0,COOL,ON,LOW,23.4,COOL,OFF,OFF,23.3,DRY,ON,VERY LOW,22.8,COOL,ON,VERY LOW,23.2,COOL,ON,MID,23.0,COOL,OFF,OFF,23.2,DRY
23.043,59.688,18454,28.949989999995978,637.444088927235,ON,MID,23.4,COOL,ON,MID,22.8,COOL,ON,MID,22.9,DRY,ON,MID,22.5,COOL,OFF,OFF,22.9,COOL,ON,MID,23.5,COOL,OFF,OFF,22.9,COOL,ON,MID,23.0,COOL
